,2010_2014_percent_upzoned,2010_2018_percent_upzoned,2014_2018_percent_upzoned,d_2010_2014_resid_units,d_2010_2018_resid_units,d_2014_2018_resid_units,orig_percent_residential,orig_percent_mixed_development,orig_percent_subsidized_properties,2002_2010_percent_upzoned,d_2002_2010_resid_units,d_2010_2018_pop_density,d_2010_2018_resid_unit_density,d_2010_2018_per_capita_income,d_2010_2018_percent_non_hispanic_or_latino_white_alone,d_2010_2018_percent_non_hispanic_black_alone,d_2010_2018_percent_hispanic_any_race,d_2010_2018_percent_non_hispanic_asian_alone,d_2010_2018_percent_multi_family_units,d_2010_2018_percent_occupied_housing_units,d_2010_2018_median_gross_rent,d_2010_2018_median_home_value,d_2010_2018_percent_households_with_people_under_18,d_2010_2018_percent_of_households_in_same_house_year_ago,d_2010_2018_percent_bachelor_degree_or_higher,d_2010_2018_percent_car_commuters,d_2010_2018_percent_public_transport_commuters,d_2010_2018_percent_public_transport_trips_under_45_min,d_2010_2018_percent_car_trips_under_45_min,d_2010_2014_pop_density,d_2010_2014_resid_unit_density,d_2010_2014_per_capita_income,d_2010_2014_percent_non_hispanic_or_latino_white_alone,d_2010_2014_percent_non_hispanic_black_alone,d_2010_2014_percent_hispanic_any_race,d_2010_2014_percent_non_hispanic_asian_alone,d_2010_2014_percent_multi_family_units,d_2010_2014_percent_occupied_housing_units,d_2010_2014_median_gross_rent,d_2010_2014_median_home_value,d_2010_2014_percent_households_with_people_under_18,d_2010_2014_percent_of_households_in_same_house_year_ago,d_2010_2014_percent_bachelor_degree_or_higher,d_2010_2014_percent_car_commuters,d_2010_2014_percent_public_transport_commuters,d_2010_2014_percent_public_transport_trips_under_45_min,d_2010_2014_percent_car_trips_under_45_min,d_2014_2018_pop_density,d_2014_2018_resid_unit_density,d_2014_2018_per_capita_income,d_2014_2018_percent_non_hispanic_or_latino_white_alone,d_2014_2018_percent_non_hispanic_black_alone,d_2014_2018_percent_hispanic_any_race,d_2014_2018_percent_non_hispanic_asian_alone,d_2014_2018_percent_multi_family_units,d_2014_2018_percent_occupied_housing_units,d_2014_2018_median_gross_rent,d_2014_2018_median_home_value,d_2014_2018_percent_households_with_people_under_18,d_2014_2018_percent_of_households_in_same_house_year_ago,d_2014_2018_percent_bachelor_degree_or_higher,d_2014_2018_percent_car_commuters,d_2014_2018_percent_public_transport_commuters,d_2014_2018_percent_public_transport_trips_under_45_min,d_2014_2018_percent_car_trips_under_45_min,orig_pop_density,orig_percent_non_hispanic_or_latino_white_alone,orig_percent_non_hispanic_black_alone,orig_percent_hispanic_any_race,orig_percent_non_hispanic_asian_alone,orig_median_age,orig_per_capita_income,orig_resid_unit_density,orig_percent_multi_family_units,orig_percent_occupied_housing_units,orig_median_gross_rent,orig_median_home_value,orig_percent_households_with_people_under_18,orig_percent_of_households_in_same_house_year_ago,orig_percent_bachelor_degree_or_higher,orig_percent_car_commuters,orig_percent_public_transport_commuters,orig_percent_public_transport_trips_under_45_min,orig_percent_car_trips_under_45_min
orig_median_age,-0.10214006107839864,-0.1311198538358034,-0.08981433746155652,-0.03548447968625855,-0.04165948658502873,-0.0018099596649475847,0.1012399679573913,-0.14294009786887582,-0.1489519325164148,-0.10084594348823424,-0.0667779306660695,-0.036757888054418264,-0.10307033005844014,0.04239644477433992,-0.19894882906243624,0.06954764384994709,-0.10096033120079737,0.1353428809082119,0.007599630284790567,-0.12937961885345894,0.0941910567913668,-0.07857980972277336,0.30258437443162156,-0.16805653382139465,0.004941764425041988,0.019525985294027007,-0.006062654482745935,-0.026534170117063778,-0.02219553893336988,-0.03454412183277384,-0.07209924276678577,0.027550936604771224,0.08436973747997983,0.15782438581010957,0.06823169322791063,0.07688239967359414,0.027311800565865154,-0.06806440888131217,0.0351544366011773,0.03664552447905684,0.21053018315596542,-0.10771170917406388,0.01622695098231174,0.0791874061646039,-0.05849207971450077,0.07229545820782317,-0.04872012661593561,-0.010505572766428068,-0.08941013308059496,0.029670992879538578,-0.27470348337861944,-0.0864044346728258,-0.1028659854660757,0.09231755710653101,-0.01954841181408349,-0.08503387869286752,0.09556703936630043,-0.09472380048008745,0.15700662970212861,-0.09985738066792342,-0.013785099785049758,-0.06137365702111985,0.05649778929359267,-0.08269354337947486,0.042204129640999455,-0.24203872442816163,0.2843503877614405,-0.16459638040371113,-0.40138213598716915,0.15254074590586608,1.0,0.3373753447591241,-0.07604618754603053,-0.2695950159325273,0.02637568919848872,0.14552647781905478,-0.0038641247228470175,-0.5117665405264991,0.19960168455853028,0.2819831276135885,0.28526327433447557,-0.27790972809791303,0.03659983672128132,-0.12871759605031968
orig_per_capita_income,-0.06201998825080649,-0.09139403901077159,-0.07170287330035463,-0.014395104183369574,0.04260038208133779,0.06479949168441199,-0.11560619479974873,0.2952049704590174,-0.09992667544583245,0.3495279494380328,-0.07653890950341163,0.00030749350526621276,-0.0026904058438139613,0.3120804923680181,-0.04831815403676874,0.05329865545534724,0.09757176104865654,0.0366361471918934,-0.02600530396685241,-0.08280498731467713,0.31036200810885833,0.19889898075248863,0.2061142458974039,-0.07856200422546204,-0.027249107263918857,-0.00741288208881143,0.003943803264630948,0.03627031790419891,0.002658090181408544,0.006503038652796571,0.06446294179106243,0.145113977720238,0.14376188441107962,0.15440535058270427,0.011855622440079348,0.007318693219955863,-0.021120974125191903,-0.021786109165599626,0.1303841811444946,0.08685569448243692,0.1400363973448194,-0.07096051858762314,-0.0033977851899978898,0.04211872712651099,-0.03242813424621548,0.16874523573647898,0.0017803443396851742,-0.006872984361886897,-0.0840552076755522,0.27940183688092307,-0.19485754687818235,-0.10158729813519748,0.09753974792893735,0.038142460997223335,-0.010754659018054755,-0.07867561214524905,0.19029524204694517,0.10742273269884488,0.11585780442574821,-0.018968120959938817,-0.034248411189134235,-0.054999866592472295,0.039017580327173416,-0.1765637551668244,-0.0016544053457308136,0.08203773954682342,0.478401435971401,-0.2808490570894753,-0.38802315679272453,-0.0004737017733708675,0.3373753447591241,1.0,0.3672816236863497,0.06273070214109978,-0.35156786591458183,0.5636606643602784,0.3951494321039168,-0.564234606728556,-0.2044808008152229,0.8252202461417785,-0.1624289603203093,-0.1784268337841022,0.033312888221767104,0.09302894163567689
orig_resid_unit_density,0.036425695861563155,0.049693660740911555,0.05918990646887861,0.048662307446166876,0.01639511846438887,-0.027384589551287662,0.054506054836164275,0.6251928881558493,0.1437717289720454,0.6331591972406228,-0.06481971541099144,0.05105285625313348,-0.0011148996089510974,0.17475329569441272,0.10001875485004114,-0.06284765686430589,0.535746221746849,-0.0719858949698995,-0.01981809869408311,0.03470225553602385,0.07381308435293854,0.12369982026223889,0.04398373151260938,0.002784273340116163,0.027947022068050862,-0.023248133424660814,0.0067913437683832165,0.028459541312202262,0.040569126352231304,0.019939723780681585,-0.049242776183459534,0.055830818884128414,0.04205964696102287,-0.05749107951488755,-0.004360431045032941,-0.02841512391628398,-0.02384184898401764,0.0066803726221406606,0.05731411103227704,0.011936065036686316,0.020304995877884122,-0.00982303303382229,0.017203271078755824,-0.01929519070189871,0.012778445639952998,0.0012424893350869493,0.04597416553796493,0.046023492221501296,0.05871215925461718,0.18206752631514664,0.034331447997916445,-0.009425442946067543,0.5391524397588089,-0.04818680180440438,-0.01680550093011195,0.044314457216985674,0.01506415109816606,0.07899757443067391,0.03262434188060244,0.0038195601569871542,0.03934225885588381,-0.004728380659121354,-0.008557662332642891,0.008273266443569353,0.02780354636082505,0.908751824217634,0.05374909924767808,-0.07953826829968204,0.0881145223908667,-0.06039574038330388,-0.07604618754603053,0.3672816236863497,1.0,0.5514105679684065,-0.14384788215859512,0.022707970195240495,0.08906981311613411,-0.3048309788868838,-0.19104444983964924,0.3298710473999478,-0.5851813577761928,0.3826303198676502,-0.07768044992340825,0.05071395806278408
orig_percent_multi_family_units,0.09282330350324337,0.1207326069107206,0.08170585484412286,0.056458405613001215,0.08852473175010729,0.02867936190377687,-0.375260914228551,0.4707403555043525,0.19083003592323913,0.46573603012347575,-0.030982767483867222,0.11374590433364354,0.17760068677895646,0.1477816044859114,0.11112101542782775,-0.05797194748468536,0.3157397227117991,-0.10282902366156202,-0.13261450465596392,0.06898459298899681,0.08011532208934663,0.1975178414122704,0.03656037534517923,0.030300265125678398,0.11690331540092697,-0.0329581847522205,0.015564461211492088,0.014870206949103138,-0.019116316353729495,0.08539197610570629,0.10636749803071652,0.11158432837828151,-0.09421597248953235,-0.11378257865479156,-0.022530951144892092,-0.055800202198223896,-0.17850659452926854,-0.006625673974585809,0.10022268912752286,0.08134122444616858,0.02730240141533566,-0.010229194134871193,0.06001288980251545,-0.048922424391133486,0.03662454723823981,0.014429510902706316,0.010083705757300797,0.05657352918169213,0.17606487627388948,0.09108223447890103,0.20702171351287307,0.052226330265778706,0.3152589998678394,-0.07606914179115662,0.02788967648914832,0.08285518706447637,-0.03852110803331704,0.14670030086985048,0.016506738860045955,0.05181881219406384,0.09108582936480006,0.013967513018372985,-0.023666284776590267,-0.013084811125024244,-0.053510844333843406,0.5585076172658887,-0.03264590590662444,-0.08330051219201776,0.32640486828666454,-0.05183184486751308,-0.2695950159325273,0.06273070214109978,0.5514105679684065,1.0,-0.17838723900983924,-0.23978180395264792,-0.01637317158904014,-0.21366521175577674,-0.32039446753084827,0.06823686994439151,-0.7595726605201137,0.5841999391229296,0.007849107043556786,0.22872453723726735
orig_percent_occupied_housing_units,-0.04314920790260823,-0.04054732549154912,-0.0017888487318186096,-0.0019075487239182136,-0.056733128004024,-0.055439972697220424,0.2039622396931862,-0.1779891941705664,0.022927247810578654,-0.228017052701775,0.00846873551575151,-0.2128293854215987,-0.11068158889510797,-0.24524362552730128,-0.08770301012652525,0.10160766849779554,0.026763350483001422,0.03726637983078802,-0.06227625981745765,-0.5081767441406094,-0.1792070955049499,-0.17031099357296656,0.019276452970572226,-0.003253954865905712,-0.08997479212990389,-0.02078391153559895,-0.004172653852889651,0.05541464386816222,0.0788189313418739,-0.17696767500093574,-0.10374160965335687,-0.23176267206477635,-0.08156020779381318,0.068967285981248,0.024277734765386062,0.01074979490740608,-0.02533421730704825,-0.4890506070421571,-0.039408350127737246,-0.10162929273786443,-0.019100900562207333,-0.0015011553914366447,-0.04309754569473902,-0.03134827654437205,0.01257903426838031,-0.17111675900361253,0.03922857044565974,-0.08660074702152712,-0.06359030272241269,-0.1142116161713734,0.010004308060460328,0.05586305081045403,0.029060111603062364,0.023016692256460084,-0.05017657405955121,-0.10621464436301374,-0.05975786415288645,-0.12385619975217761,0.04305797484070731,-0.0039012453910846857,-0.07949921625648249,0.009197373437524468,-0.019038528793763033,0.204222325390328,0.09153361692937999,0.01651262943360071,-0.048997518725723804,-0.04722089962355817,0.06867305817304152,0.1124742326511494,0.02637568919848872,-0.35156786591458183,-0.14384788215859512,-0.17838723900983924,1.0,-0.11206420772382882,-0.12684586424775893,0.1287822478932789,0.22606288242613096,-0.228666968068343,0.22396313105829727,-0.012609031826190754,-0.16141677583056685,-0.18576354835667952
orig_median_gross_rent,-0.018259348437890236,-0.053403052136083824,-0.10458893565827691,-0.06734694653534617,0.008367160009017124,0.08315699283859311,0.23489671821050162,0.05149016404088717,-0.28039210085043736,-0.09277033425896279,-0.005607444408499778,-0.08469469918779028,-0.1446840662019064,0.21116419193811295,-0.07978400684289598,0.07573350346388102,-0.07121355611642681,0.07795830567311329,0.0026794890541176246,-0.12601132803240522,0.09736251388750441,0.07552113172916829,0.12586571223660753,-0.018093134241715797,-0.0506889085103728,0.011291397881724306,-0.034010473939659135,-0.012546761357719247,0.04221087624796811,-0.04775785830178979,-0.04014501184259671,0.08056227214840812,0.03882354088610024,0.21126041846357813,-0.0627482244055691,0.01827234032045236,0.009525106013412742,-0.03334980383682454,-0.17420835571466875,0.026151363254043578,0.0636698011560475,0.004105871698350929,-0.006743257492893039,0.017247419615618435,-0.03864508418127291,-0.028653034202021175,0.023446191770041164,-0.05853530312340349,-0.19970025887156498,0.2076121196461486,-0.10811590615971113,-0.13562871392543685,-0.07100625579521294,0.06343912461800603,-0.008588606650733781,-0.13354580023741672,0.13283133392125898,0.04991140049066365,0.09139280426469018,-0.026416540655623495,-0.06591413878841726,-0.004494353601749994,-0.00014323357644854286,0.02485831081920107,-0.020336142721651667,-0.12024906922140555,0.3707643175714865,-0.2979788038749538,-0.2930579938909422,0.17484083165023212,0.14552647781905478,0.5636606643602784,0.022707970195240495,-0.23978180395264792,-0.11206420772382882,1.0,0.3254383032656354,-0.23072738037694002,-0.2023753821582073,0.5700223127679789,0.15312395063586953,-0.2661884902536816,0.026921543337340686,-0.08354332112656596
orig_median_home_value,-0.042802065023185606,-0.051842191115631694,-0.02089729164299823,-0.01705820338642116,0.018655515507185954,0.042859755401657276,0.11079028062576868,0.18190053955791485,-0.07448431092564403,-0.052645526859098644,-0.020329708148350546,-0.0419416200295724,-0.023411029674836457,0.2717868007962855,-0.058109150407142915,0.01061121478377975,-0.07844745421982838,0.033473076748854184,-0.03678619287053468,-0.09194361748863354,0.1908836252093428,0.17013712872530062,0.12446634997723403,-0.10675534570587941,0.10611455172130793,-0.01228019871741132,-0.04118062954382495,0.040100451562856146,0.04066658498367562,0.006580692219849477,0.028480178237003745,0.15119652172366133,0.0756280075482247,0.11042048086207898,-0.032382826646363945,0.007055390632049494,-0.032249734414938384,-0.006658753743303033,0.07161346035709043,-0.1997726721120031,0.06883800233570912,-0.06418358756153927,0.09142534826915187,0.005428866071620643,-0.018402918912561662,0.04683261012927193,0.012775513987534902,-0.06262145710993335,-0.07039497848173956,0.2111138045266938,-0.12994650373175698,-0.10468629780876983,-0.07833975096643035,0.03530183676214468,-0.010427203871138463,-0.10253615434617634,0.133174035281004,0.3257008351858203,0.09005168821678194,-0.061260889199011834,0.049548827427174064,-0.02121236877910834,-0.027219001232067608,-0.04354081329481517,-0.00709153959792396,-0.010428943559479757,0.3819889686951701,-0.27816845277304547,-0.27976257400179044,0.13338022345165074,-0.0038641247228470175,0.3951494321039168,0.08906981311613411,-0.01637317158904014,-0.12684586424775893,0.3254383032656354,1.0,-0.20925298912483645,-0.11489522249975502,0.38779903180987785,-0.10544395143462827,-0.08279251248792831,0.005659059053336554,0.10485164439365297
orig_percent_households_with_people_under_18,0.009560007939766477,0.05168500619293028,0.07302908072342396,0.007621719689637988,-0.0761917393405599,-0.07937705887414644,0.16082062126407756,-0.2712714733374611,0.0527794582427125,-0.2376018466581697,0.08113247364303303,-0.06568799674221859,-0.05688305949603841,-0.3182024268670009,0.08790692563770244,-0.04934720724890639,-0.07120119751704597,-0.05712779599634294,0.06652237859623823,0.12231510784946527,-0.3424292891686425,-0.20756439373092317,-0.5637629502556849,0.11591524009758482,-0.1399271189437814,-0.02010585650030187,0.03827780020447557,0.0649853752592117,-0.015036744271399598,-0.04983454727588905,-0.0564103397426437,-0.17698097242031308,-0.13177829840069838,-0.12388130567950581,-0.04677221828556097,-0.007651768433490346,0.04339407228106104,0.08398062766179896,-0.1802166757841508,-0.140457806163879,-0.439279595555279,0.07433754785457629,-0.14294466713153772,-0.07768250572979692,0.07811411298900081,-0.02576748976424247,-0.014604973104069196,-0.03208771124845633,-0.02887010288090469,-0.2533413084693201,0.21371532918765765,0.06735960868430282,-0.06964974146031694,-0.04121320773982738,0.032521531131527566,0.08658593669874876,-0.1952512300287369,-0.11567281664909769,-0.2558605491786983,0.06443925419784738,-0.023817655696163474,0.061707917422272406,-0.042653629165906995,0.045261369859491335,0.027617696430739833,-0.0529994136363215,-0.4432703712231946,0.3147393056526079,0.39021152332227976,-0.1302169005756877,-0.5117665405264991,-0.564234606728556,-0.3048309788868838,-0.21366521175577674,0.1287822478932789,-0.23072738037694002,-0.20925298912483645,1.0,0.26552746061355625,-0.6315988189817072,0.2526683710463095,-0.04119852805455575,-0.060636459745012763,-0.08716032546860535
orig_percent_of_households_in_same_house_year_ago,-0.06734882097852526,-0.07364448251421478,-0.005661462833514454,-0.0244060159127793,-0.07639346394674337,-0.048176794326993115,0.3338280582825983,-0.24164908873130053,0.029271897933301344,-0.3022079576979562,0.013678164198823428,-0.061215277118272404,-0.1289137914536679,-0.2023912368265407,-0.07082473920326338,0.020054518139944664,-0.09229805443590659,0.0030060052673563094,0.011033208565636846,-0.0006594822062225582,-0.22522590412323187,-0.11431726562401893,-0.09590724865490746,-0.541835428575581,-0.026313499582296236,-0.003393268985623725,-0.0046631944512340135,0.08150804687265743,0.009894378760608856,-0.06495563730825127,-0.14028705883053094,-0.11907406307426494,0.01187233192563093,0.04854858620363183,0.005982616645252073,0.0348461738034958,0.01104322200076333,0.03410615408791396,-0.07657916212614797,0.011184830172253982,-0.09893417662939956,-0.4346791346489406,-0.019218506807997367,0.0011441673438779792,-0.007496236627559062,0.021634685738403665,-0.03633489029321039,-0.009176145498721068,-0.05010862292034244,-0.1506068247922804,-0.09677669385778086,-0.035490196017506075,-0.09005851863122466,0.0097983726795829,0.002913731485505154,0.008252547719459881,-0.09664038752384552,-0.09586654305260604,-0.02025653253586194,-0.18116097241845616,0.0007385161762381322,-0.005934875971210326,-0.01147852388707716,-0.007604311983997361,0.10979803083316417,-0.13303987462248712,-0.005867679139196386,0.08801241068059937,-0.10889507123899146,-0.02862009915156542,0.19960168455853028,-0.2044808008152229,-0.19104444983964924,-0.32039446753084827,0.22606288242613096,-0.2023753821582073,-0.11489522249975502,0.26552746061355625,1.0,-0.2567530593643229,0.3630867518251495,-0.17511227474670446,-0.13189444918618148,-0.17230970226672226
orig_percent_bachelor_degree_or_higher,-0.04801861377465395,-0.09014385340380902,-0.09654852742065305,-0.030020498302809104,0.049730676772943724,0.08356169134033312,-0.06474042734807672,0.2807937944061978,-0.11802162074743228,0.2640290924043911,-0.06064396013372542,0.013268676851070858,0.009130398367311877,0.4019952618822682,-0.06105840465943926,0.07801963753482648,0.08616683414458386,0.03615540506847001,0.01968826547112805,-0.08321492102979673,0.36046145925248074,0.23173586769862706,0.2234706242608951,-0.11126710396359968,-0.1591047827390357,-0.020047936819408054,-0.007329657970261473,-0.0010798017463691933,0.009271251782103378,0.014441087326229219,0.06752426142747094,0.18392794537886178,0.14999250417908755,0.19241746014713368,0.014949059620162335,0.015240191860828655,0.008996172824807299,-0.019212878323506544,0.16159642726296658,0.14206460735210366,0.14751557321593767,-0.09244629483671946,-0.13991923803912742,0.025522505111550353,-0.04065690563814492,0.028146168247289625,0.006273043572259786,0.0015838091235176332,-0.06738560710528815,0.3620041699584881,-0.21421605275229333,-0.10973212767823771,0.08372132412285445,0.02521274268658446,0.012057497700401286,-0.08422159962082859,0.22272500375979482,0.13217300551905722,0.1298516071094036,-0.03618565864407246,-0.05920366497041838,-0.051947448375216185,0.03572244049218127,-0.03751318478075769,0.009415804259647671,0.06263356720276746,0.5456179151288446,-0.36179090723630064,-0.44806720117117743,0.09308165839581488,0.2819831276135885,0.8252202461417785,0.3298710473999478,0.06823686994439151,-0.228666968068343,0.5700223127679789,0.38779903180987785,-0.6315988189817072,-0.2567530593643229,1.0,-0.16206942644164804,-0.15165499956360298,0.015817987580079105,0.09502316581780121
orig_percent_car_commuters,-0.11173827570432254,-0.13612431914048115,-0.08945870925878208,-0.03656069878131324,-0.10691585423873048,-0.07139365752075731,0.3856098105795665,-0.5563462395665192,-0.18664504626146455,-0.5197224673425267,0.05082852051675956,-0.09634970650668176,-0.19410642375346784,-0.2621405349413228,-0.1576277689407616,0.0836925376825554,-0.2330444589344517,0.09589696392542785,-0.0040453988364619045,-0.033006752472435716,-0.18586923182009288,-0.291387376826808,-0.04583869560190816,-0.015355548781672784,-0.1776437735443197,-0.23959400060442151,0.16983167917175546,-0.016238369020418093,0.11878467802363347,-0.08560124924323126,-0.1238668034333522,-0.18034055139047286,0.016631408392993246,0.13825019854169146,0.05261874780810345,0.04820432454383868,0.004518613307753719,-0.013769406483977776,-0.10738273809765184,-0.09896259979506164,-0.05937883843226148,0.013249741645546253,-0.1159319946289699,-0.19911915663816773,0.12522173236294804,-0.03449990201243492,0.07614104651546162,-0.0330611570083893,-0.18305015668721866,-0.1788254055565335,-0.1621786576424444,-0.04523758833856858,-0.23271592630009097,0.06339364816031287,-0.00936525362129747,-0.03216494001990523,-0.05638133460313262,-0.23932018916682285,0.0025317189326972875,-0.03600746464121642,-0.12252416774785438,-0.07427876202080065,0.061454810945533046,0.029329482496947758,0.0944607920277485,-0.573744272097439,0.09834597615510983,0.0032795616689551893,-0.2523863844811571,0.05134960280998184,0.28526327433447557,-0.1624289603203093,-0.5851813577761928,-0.7595726605201137,0.22396313105829727,0.15312395063586953,-0.10544395143462827,0.2526683710463095,0.3630867518251495,-0.16206942644164804,1.0,-0.7667362231003443,-0.017555228770977385,-0.35987690909931114
orig_percent_public_transport_commuters,0.12406094922540929,0.15663392649450217,0.10688768171959173,0.033025862346871576,0.05832994867389814,0.011691380663361518,-0.14146506787914187,0.28697976215070464,0.17736058471116167,0.23770045893577768,0.019000172434526667,0.11421078015545992,0.1729507979055162,0.07784847623887306,0.19499810733263712,-0.1627742764736985,0.16879584637902173,-0.09917713389972845,0.0005379601322188979,0.06917918302736673,0.03765112868272912,0.1771804617105355,-0.04050723213350458,0.054200859466161225,0.17791841137627687,0.21683283507692486,-0.2993417546085732,0.060402890201243314,-0.1104582504438001,0.08272961114481661,0.08392091000870378,0.03133897376629027,-0.03460810486004423,-0.21177015886454845,-0.0322545484746137,-0.06154955992542549,-0.003022780877111487,0.00033308100444666866,0.06891333657324618,0.0549130754760149,-0.011533071073645094,0.06592712763775804,0.09314908253349244,0.18489443985385706,-0.24615889154311224,-0.037029090352695825,-0.08692930045182852,0.06017936385674056,0.19567488912867897,0.07266056725256355,0.21888679667183103,0.02808609562483018,0.16947598882451737,-0.059791856522013256,0.004169806028153096,0.08201626651142392,0.008937383105205516,0.15245801723565205,-0.03915180390310281,-0.0072105936360516145,0.14817125770244827,0.06205176085289944,-0.08302195993938338,0.06478500174929738,-0.013659173785818485,0.45488796263107817,-0.34896138310167457,0.20693960531635447,0.32454601546345524,-0.057216699222143695,-0.27790972809791303,-0.1784268337841022,0.3826303198676502,0.5841999391229296,-0.012609031826190754,-0.2661884902536816,-0.08279251248792831,-0.04119852805455575,-0.17511227474670446,-0.15165499956360298,-0.7667362231003443,1.0,-0.13041024388571967,0.22088594432482656
orig_percent_public_transport_trips_under_45_min,-0.011529154142492384,-0.013971429101304571,-0.010294680440134794,-0.005484180252645295,0.024767185059286843,0.026906953869406253,-0.2182931426511721,-0.005646543973179093,-0.01628581158709999,0.09017836658327645,-0.046623527510098156,0.0176601766304545,0.054232342204271984,0.16303470669768147,-0.10954075837205346,0.02964646431488924,-0.14129485111740522,0.09700624250852012,0.11450194713419115,-0.06356088262322143,0.25306823315688615,0.13393253610720376,0.00794401842050157,-0.0038197037590084475,0.16611128170364456,-0.08191320805047916,0.0958673207953448,-0.8691170223975917,0.13374551978112675,0.01319792414245294,0.04643792517198876,0.2588774690123326,-0.02600852936762141,0.011544833431159309,-0.054127967595328744,0.08938575189856109,0.11670202119083253,0.023582233645644577,0.07854618061907401,0.20170322649685896,-0.02536465379102,-0.009477679375765682,0.20223679749333204,-0.09932788305309413,0.10199716678891167,-0.27520998656068413,0.1762466913301458,0.00884984228498007,0.036561551609053736,-0.023363787317882558,-0.07529385477559743,0.023463631962927722,-0.1414408643697259,0.021925926289828514,0.01713534197056293,-0.10084904632961825,0.14416624497122307,0.023147163943644203,0.037767438181440974,0.0029354459935606206,0.0003603622209735624,0.008731996772758573,0.00545737627376195,0.03950442086411886,-0.041053061398334215,-0.09871967164229052,0.07525572229731912,-0.04385590796531684,-0.026589302291903254,-0.013591964491564584,0.03659983672128132,0.033312888221767104,-0.07768044992340825,0.007849107043556786,-0.16141677583056685,0.026921543337340686,0.005659059053336554,-0.060636459745012763,-0.13189444918618148,0.015817987580079105,-0.017555228770977385,-0.13041024388571967,1.0,0.11112803066175235
orig_percent_car_trips_under_45_min,0.02015654571020713,0.03394684995045083,0.026120832571792922,0.0017919159871886679,0.030953072230121895,0.028333500160611872,-0.4028112807457788,0.1607036057475319,0.06661398253410601,0.2027633589488501,-0.018209448032079415,0.06341235706034432,0.1350229149651789,0.1893564949608465,0.08943637734590895,-0.0770298547998306,-0.21786833767050076,-0.028414798621640976,0.05454789708469937,0.05981996083832621,0.07758532712793526,0.23485712829645683,0.009909997637289092,0.026022338184353823,0.03897692298506225,0.09831758925751187,-0.046558446775806006,-0.007636497866380963,-0.6489003787004068,0.06546263789668605,0.0949468426273101,0.21152695343798555,0.029755148923246266,-0.07841901309724358,-0.06544083911620478,-0.01199395588063734,0.013855046001020511,0.02951927232468821,0.09704718713279616,0.17182988974320088,0.02589648301512384,-0.013453934856799145,0.07642265794893126,0.10991343623548386,-0.06045313924964156,-0.02329352585933848,-0.520535926036585,0.01018571864446722,0.11063591939909842,0.06359547700456677,0.05033044744846592,-0.01090342351565117,-0.21766524096530282,-0.02343532730942693,0.05251896075647621,0.04412070523640422,-0.029373362834537012,0.11778781493810107,-0.015192891396319108,0.04883755903466211,-0.031271626569346074,0.0010899400405072416,0.009003936688309016,-0.11269588897173492,-0.16274986718743395,0.027603975301070116,-0.000679754181759243,-0.0002761936876535779,0.09248701019960322,-0.0829516913149678,-0.12871759605031968,0.09302894163567689,0.05071395806278408,0.22872453723726735,-0.18576354835667952,-0.08354332112656596,0.10485164439365297,-0.08716032546860535,-0.17230970226672226,0.09502316581780121,-0.35987690909931114,0.22088594432482656,0.11112803066175235,1.0
